medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
topiramato,valproico,"Os resultados destas interações estão resumidos na tabela a seguir: AED coadministrada Concentração da AE D Concentração de topiramato fenitoína ** Carbamazepina (CBZ) ácido valproico lamotrigina fenobarbital NE primidona NE = sem efeito sobre as concentrações plasmáticas (alteração 15%) ** = concentrações plasmáticas aumentadas em alguns pacientes NE = não estudado AED = droga antiepiléptica - Outras interações medicamentosas digoxina: Em um estudo de dose única, a administração concomitante de topiramato provocou uma redução de 12% na área sob a curva de concentração plasmática (ASC) da digoxina.",1,fonte1,manual,1.0
levofloxacino,varfarina,"A farmacocinética do levofloxacino não foi afetada em qualquer proporção clinicamente significante quando esta foi administrada concomitantemente às seguintes drogas: carbonato de cálcio, digoxina, glibenclamida, ranitidina e varfarina.",0,fonte1,manual,1.0
levofloxacino,digoxina,"A farmacocinética do levofloxacino não foi afetada em qualquer proporção clinicamente significante quando esta foi administrada concomitantemente às seguintes drogas: carbonato de cálcio, digoxina, glibenclamida, ranitidina e varfarina.",0,fonte1,manual,1.0
levofloxacino,glibenclamida,"A farmacocinética do levofloxacino não foi afetada em qualquer proporção clinicamente significante quando esta foi administrada concomitantemente às seguintes drogas: carbonato de cálcio, digoxina, glibenclamida, ranitidina e varfarina.",0,fonte1,manual,1.0
levofloxacino,ranitidina,"A farmacocinética do levofloxacino não foi afetada em qualquer proporção clinicamente significante quando esta foi administrada concomitantemente às seguintes drogas: carbonato de cálcio, digoxina, glibenclamida, ranitidina e varfarina.",0,fonte1,manual,1.0
cloridrato de donepezila,sertralina,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,digoxina,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,cimetidina,"O metabolis mo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
atorvastatina calcica,ciclosporina,"INTERAÇÕES MEDICAMENTOSAS O risco de miopa tia durante o tratamento com inibidores da HMG -CoA redutase se apresenta aumentado com a administração concomitante de ciclosporina, fibratos, niacina em dose s que alteram o perfil lipídico ou inibidores d e citocromo P450 3A4/transportadores, (por exemplo, eritromicina e antifúngicos azólicos) (vide a seguir e nos itens 8.",1,fonte1,manual,1.0
atorvastatina calcica,eritromicina,"INTERAÇÕES MEDICAMENTOSAS O risco de miopa tia durante o tratamento com inibidores da HMG -CoA redutase se apresenta aumentado com a administração concomitante de ciclosporina, fibratos, niacina em dose s que alteram o perfil lipídico ou inibidores d e citocromo P450 3A4/transportadores, (por exemplo, eritromicina e antifúngicos azólicos) (vide a seguir e nos itens 8.",1,fonte1,manual,1.0
atorvastatina calcica,niacina,"INTERAÇÕES MEDICAMENTOSAS O risco de miopa tia durante o tratamento com inibidores da HMG -CoA redutase se apresenta aumentado com a administração concomitante de ciclosporina, fibratos, niacina em dose s que alteram o perfil lipídico ou inibidores d e citocromo P450 3A4/transportadores, (por exemplo, eritromicina e antifúngicos azólicos) (vide a seguir e nos itens 8.",1,fonte1,manual,1.0
atorvastatina calcica,fibratos,"INTERAÇÕES MEDICAMENTOSAS O risco de miopa tia durante o tratamento com inibidores da HMG -CoA redutase se apresenta aumentado com a administração concomitante de ciclosporina, fibratos, niacina em dose s que alteram o perfil lipídico ou inibidores d e citocromo P450 3A4/transportadores, (por exemplo, eritromicina e antifúngicos azólicos) (vide a seguir e nos itens 8.",1,fonte1,manual,1.0
besilato de anlodipino,varfarina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não afeta a ligação às proteínas dos fármacos testados (digoxina, fenitoína, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comparação com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,sinvastatina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não afeta a ligação às proteínas dos fármacos testados (digoxina, fenitoína, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comparação com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,digoxina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não afeta a ligação às proteínas dos fármacos testados (digoxina, fenitoína, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comparação com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,anlodipino,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não afeta a ligação às proteínas dos fármacos testados (digoxina, fenitoína, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comparação com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,cetoconazol,"Inibidores fortes de CYP3A4 (por ex. cetoconazol, itraconazol, ritonavir) podem aumentar as concentrações plasmáticas do anlodipino por uma extensão superior ao diltiazem.",1,fonte1,manual,1.0
besilato de anlodipino,itraconazol,"Inibidores fortes de CYP3A4 (por ex. cetoconazol, itraconazol, ritonavir) podem aumentar as concentrações plasmáticas do anlodipino por uma extensão superior ao diltiazem.",1,fonte1,manual,1.0
besilato de anlodipino,anlodipino,"Inibidores fortes de CYP3A4 (por ex. cetoconazol, itraconazol, ritonavir) podem aumentar as concentrações plasmáticas do anlodipino por uma extensão superior ao diltiazem.",1,fonte1,manual,1.0
besilato de anlodipino,diltiazem,"Inibidores fortes de CYP3A4 (por ex. cetoconazol, itraconazol, ritonavir) podem aumentar as concentrações plasmáticas do anlodipino por uma extensão superior ao diltiazem.",1,fonte1,manual,1.0
valsartana anlodipino,cetoconazol,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentr ações plasmáticas de anlodipino para valsartana 160 mg + anlodipino 5 mg - VPS08 uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana anlodipino,itraconazol,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentr ações plasmáticas de anlodipino para valsartana 160 mg + anlodipino 5 mg - VPS08 uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana anlodipino,anlodipino,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentr ações plasmáticas de anlodipino para valsartana 160 mg + anlodipino 5 mg - VPS08 uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana anlodipino,diltiazem,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentr ações plasmáticas de anlodipino para valsartana 160 mg + anlodipino 5 mg - VPS08 uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana anlodipino,varfarina,"Em monoterapia, o anlodipino é segurament e administrado com diuréticos tiazídico s, betabloqueadores, inibidores da enzima conversora de angiotensina, nitratos de longa ação, nitroglicerinas sublinguais, digoxina, varfarina, atorvastatina, sildenafila, maalox ® (hidróxido de alumínio gel, hidróxido de ma gnésio e simeticona), c imetidina, medi camentos anti- inflamatórios não-esteroidais, antibiótico s e medicamentos hipoglicemiantes orais. valsartana Duplo bloqueio do Sistema Renina-Angiotensina (SRA) com BRAs, IECAs ou alisquireno: o uso concomitante de BRAs, incluindo valsartana, com outros medicamentos que agem no SRA é associado com o aumento da incidência de hipotensão, hipercalemia e alterações na função renal em comparação com à monoterapia.",1,fonte1,manual,1.0
valsartana anlodipino,atorvastatina,"Em monoterapia, o anlodipino é segurament e administrado com diuréticos tiazídico s, betabloqueadores, inibidores da enzima conversora de angiotensina, nitratos de longa ação, nitroglicerinas sublinguais, digoxina, varfarina, atorvastatina, sildenafila, maalox ® (hidróxido de alumínio gel, hidróxido de ma gnésio e simeticona), c imetidina, medi camentos anti- inflamatórios não-esteroidais, antibiótico s e medicamentos hipoglicemiantes orais. valsartana Duplo bloqueio do Sistema Renina-Angiotensina (SRA) com BRAs, IECAs ou alisquireno: o uso concomitante de BRAs, incluindo valsartana, com outros medicamentos que agem no SRA é associado com o aumento da incidência de hipotensão, hipercalemia e alterações na função renal em comparação com à monoterapia.",1,fonte1,manual,1.0
valsartana anlodipino,digoxina,"Em monoterapia, o anlodipino é segurament e administrado com diuréticos tiazídico s, betabloqueadores, inibidores da enzima conversora de angiotensina, nitratos de longa ação, nitroglicerinas sublinguais, digoxina, varfarina, atorvastatina, sildenafila, maalox ® (hidróxido de alumínio gel, hidróxido de ma gnésio e simeticona), c imetidina, medi camentos anti- inflamatórios não-esteroidais, antibiótico s e medicamentos hipoglicemiantes orais. valsartana Duplo bloqueio do Sistema Renina-Angiotensina (SRA) com BRAs, IECAs ou alisquireno: o uso concomitante de BRAs, incluindo valsartana, com outros medicamentos que agem no SRA é associado com o aumento da incidência de hipotensão, hipercalemia e alterações na função renal em comparação com à monoterapia.",1,fonte1,manual,1.0
valsartana anlodipino,anlodipino,"Em monoterapia, o anlodipino é segurament e administrado com diuréticos tiazídico s, betabloqueadores, inibidores da enzima conversora de angiotensina, nitratos de longa ação, nitroglicerinas sublinguais, digoxina, varfarina, atorvastatina, sildenafila, maalox ® (hidróxido de alumínio gel, hidróxido de ma gnésio e simeticona), c imetidina, medi camentos anti- inflamatórios não-esteroidais, antibiótico s e medicamentos hipoglicemiantes orais. valsartana Duplo bloqueio do Sistema Renina-Angiotensina (SRA) com BRAs, IECAs ou alisquireno: o uso concomitante de BRAs, incluindo valsartana, com outros medicamentos que agem no SRA é associado com o aumento da incidência de hipotensão, hipercalemia e alterações na função renal em comparação com à monoterapia.",1,fonte1,manual,1.0
cloridrato de memantina,hidroclorotiazida,"Os efeitos dos seguintes medicamentos, principalmente, podem ser alterados pelo cloridrato de memantina e o seu médico poderá achar necessário ajustar as respectivas doses: -Amantadina, quetamina, dextrometorfano -Dantroleno, baclofeno -Cimetidina, ranitidina, procainamida, quinidina, quinina, nicotina -Hidroclorotiazida (ou qualquer outra combinação com hidroclorotiazida) -Anticolinérgicos (geralmente utilizados para tratar perturbações do movimento ou cólicas intestinais) -Anticonvulsivantes (utilizados para evitar ou atenuar convulsões) -Barbitúricos (utilizados geralmente para induzir o sono) -Agonistas dopaminérgicos (como L -dopa, bromocriptina) -Neurolépticos (utilizados no tratamento da esquizofrenia e alguns como estabilizadores do humor) -Anticoagulantes orais Se for hospitalizado, informe o seu médico de que está utilizando cloridrato de memantina .",1,fonte1,manual,1.0
